0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,prediction
0.837900357885808,-0.18393577459319863,-0.2260728871245661,-0.2400151119146031,-0.6534187253331173,-0.717093139661514,0.6770270954083321,0.06922107437997764,1.4841177989601326,-0.18311863036020765,0.38752740280719117,-2.2794164685575615,-0.22930413700646962,0.9465579979203809,-1.265852764274865,-0.7121144540625887,-0.4524853294949804,0.7836329314939978,0.3445017268960103,-0.5570512043467166,-0.5355222458103822,-1.2652356371753293,-1.3470506310545067,-0.42436279112777503,0.5838646815327061,0.2615644036484154,1.8044247721503945,-0.32633629427568145,-0.4754105791274939,1.3252786027341061,5.79527788361213
1.140869729806996,0.5018710631416381,-1.1142522395953085,1.0290485913842986,-3.0151658959831793,-1.144204561244956,-1.6741999823275995,-0.8891502568004519,0.22474905766186976,-0.4033827073718918,0.5269313446580279,0.6920156934323889,-3.3544896648736873,-1.9811936743597212,-1.3878995366482219,-1.3959858578700333,-1.2620025107046338,-0.2202039919931162,0.0806353151056963,1.7339490085777975,0.24110795790166162,-1.400339499652771,1.4703015258588465,-0.43856637186182784,-0.5237237813577965,-1.640949328860063,-1.0479311665997546,1.2411655471907148,1.2588789089403782,0.021360551265480154,-232.60946797361032
0.3729784217283526,-0.13680625047402964,-0.5499209731074793,-0.6546467783320948,1.5349721083680656,-0.733779516737257,0.03334594849902715,0.8300144714241365,-1.2590860681897404,1.1655114292929198,-1.6679605787858374,-1.7365231146388596,1.0815751020232423,-2.2546726051272574,0.9926373516919708,0.3218170560206784,-0.2360795052909806,-1.8892151369952919,1.0082427697582956,-0.787029830256209,0.551578212608059,0.16652202971813881,0.5573860170232952,-1.4283546926894846,0.681103650589998,0.40915288311373066,-1.4775231879484334,0.3795829839788109,-0.07290563296076875,0.967948650536049,-265.5909504882753
-0.4742642528658654,1.43998722752448,0.2633355269530077,-1.4256273540658884,0.5144294528916508,-0.9022232041363933,0.7203153614160952,-0.3724408095649983,1.4061341854054037,2.0250991775213203,-0.30955650545907115,-1.8272200948890207,0.7450127123934598,0.7969573522652588,-1.3836054707418524,0.18828607670667244,0.35190273548651757,-0.8285874141133392,0.4535831245870557,-1.2421100496533133,-0.16528208837730887,1.6753900490214526,0.7032254073457176,-2.1587372032487835,0.02719146788945293,0.24538570567641937,1.1706253876038228,-0.11235107521862105,0.046182474136274694,2.0925213503804034,-100.08145857370862
-0.1891677704877601,-0.5285755779136908,-1.0620161374830916,0.4009970134293364,-0.42761659668835217,0.7308013245582481,0.697343604460233,-0.19277960461126029,-1.0689303994339763,-0.20099843192242176,0.7677024748400564,-0.27847219409317825,-0.36561638703054455,0.7897423960455813,-0.4952483374909212,-0.46677598426816597,1.0881238807593705,-1.4967600811698523,-0.01692725244067457,-0.6128158058991914,-1.2292046306308182,1.336843586635501,0.17415360957955153,0.43837729149823457,0.9810419067666932,0.5773350165462249,-1.9330266267351361,1.819135695674778,1.2094169386686862,-1.0236664376456894,-90.90761317121874
0.6805118441775686,-0.2763011579729607,-1.2874275121138152,0.2224355815189892,0.7861791841016306,1.696265320749711,-0.4467004034253473,0.4821971892279746,-2.1155992330129574,-0.22580733164616584,0.14864678137204929,1.31548201866631,0.59604240106922,-0.5490892788674188,-1.408866715075923,-1.529227709668109,-0.7163728576292646,0.42894908733545556,0.5439517288053255,-0.7434704706043954,0.04988777803635424,-0.9025527658212582,0.872696808506166,-1.6610878544758834,-0.5020283869845926,2.3062631542458285,1.7516018708846512,0.4515270486254939,-0.5151815238720653,-1.74957586619665,-462.04209671224044
0.2577683783372412,-0.7606014038180668,0.07549240961220992,-0.9024799315086189,-1.0181792173652655,-0.5652060206896661,1.4516948332981228,0.9472311562308064,0.1260455438706371,-0.34766380907599986,-0.14776526298854006,1.6052468397281263,-1.2805212741681502,1.257418683527263,-0.9777760492155496,-0.44132838911255473,-0.320152691300113,-0.0009897429052088636,-1.0761261551795935,0.0958479543037245,-0.5618048494465101,0.6028132281045394,1.2261752033360875,0.5223012772104156,-0.711395456616011,-0.5324797553918423,0.3631685109086754,0.8663574960101329,0.2005477624869693,-0.9170501138772972,-41.35612892326715
-0.6301145644361914,0.4871241211627302,0.9892981205015423,-0.8338216022758883,-0.23816851556501223,-0.9133121764723777,0.3802937774517035,0.8106627077711855,0.9983873355130577,-0.7802534622271035,2.0188482505986998,-0.6794974968516277,-1.1367086501990273,1.8146080624904346,-0.6117357131688417,0.7929376269179044,-0.020687669515073958,-0.8789705728806005,-0.2606793604482079,-1.5641588727150826,-0.7386962299676083,-0.6411301943292499,0.3470352359389015,2.287361502916453,0.12789321398542847,0.16244446410528207,-1.0815600815921933,-0.12198767256800865,-0.3686987652303401,-0.07835699547154897,376.52609897233015
0.930078207614824,1.0056814802946468,-0.16522547676903004,-0.17327156080725428,0.0720677927669525,2.216011133580682,-0.35818570006346007,-2.304230647369479,-2.2129419605958613,0.48850475830193596,1.7463109045308431,1.0622377419089073,-1.6629327061025303,-0.6114743827057161,1.0335846394612087,-0.8853687623688227,0.16507704066222348,0.9165667632558746,0.5983518384453915,0.5438041784261506,1.1790112152567276,0.7374988545830541,-0.7764361788792331,-0.2467735627886143,1.2152281293487914,-0.6934513763845103,0.15599055295262365,-0.8143014013682675,0.08246848806062135,0.2651931948912849,-31.427848745861112
0.7961970663013508,-0.12137337174576211,-0.47740149380691643,-1.0547038507120596,-0.8333049682974865,0.9232023514623413,0.1577408833613655,0.9814293512465004,3.339537317036387,0.10681615295947978,-0.5230276639038007,-0.21577078641460268,-0.7247230162963245,2.9234553322889476,1.3497258159276844,-0.2706085249037664,-1.0031156506038665,1.2879244903120666,-1.4732241940011992,0.32619762663816315,-0.48737008424991246,-1.0909131082416497,-1.2052701941642372,0.8585381110727864,-0.9358597085208078,0.1325913149207781,0.23505275912864082,0.5743700127651216,-0.27695913603962863,1.1220503448943138,398.8987470055425
-0.411379822399547,0.1407589667017328,0.5730246225631394,0.7385194637524923,0.213394435671167,0.02275240237475991,1.5655977725972863,0.5373346353330202,-1.4818184413318034,0.6566740475388939,1.428964972537845,-0.6712922824338966,-1.511772103479665,-0.9432134631583081,1.4522395995336779,-0.5176767036103844,0.2678198098061636,-1.1229384091122867,2.1582552256951537,0.05052336496847855,1.3063243460103353,0.3227313498624898,0.46206451529077114,-0.9786339089383655,-1.1494060546891813,0.9723606014778167,0.2957872984397799,-0.39259025668944314,0.4749862518258401,-1.0120318789961524,189.32930864805257
0.804897511649594,0.36033594019286724,-1.1894104702593264,-1.8133094568108064,-1.2285550126428695,-1.913883889903059,-0.5774841712723607,0.955788628882796,0.6173614325800653,0.043588214623949705,0.8639777783235502,-1.2903795703538994,-2.1580919733951025,-0.5836112099157729,-0.8602251603166,-1.67425542409671,-0.17161681621956884,-0.11378711312136794,-0.7836540515477561,0.41423828623482034,-0.8933171228974773,0.6394887068029871,-0.20395558541033026,-0.8795698518395825,-1.9205775517958477,-0.0884326366991048,1.103106055282302,-0.7510942156488725,1.9069734584213307,-0.5742722324302247,-59.66321463873531
0.6932952903911987,-0.498812394914116,0.5909413056098242,-1.5678928587034446,-0.984738504734086,1.111196679227699,1.9166336237850585,-1.7182940045446404,0.5115762630538068,0.09563240179541654,1.642440819786599,0.5285186469788835,0.580566000976159,-0.34214145443888955,-0.20639166049065294,-0.014734174893371426,2.517531344207767,-0.5905848039137039,-1.157255068175652,-0.15171427932470738,0.049204847333701535,-1.152934061432708,-0.24140646464064366,0.35124890554517973,-0.11197087923129913,-1.4672465149976937,-1.2450692087044886,0.5577594889210122,0.6374690397611497,0.2510094313859889,220.83125373237618
-0.5307848342979006,1.427876782429285,1.1471633488689985,-0.6118890448387733,1.5216779340944877,-0.20732561019532192,-0.5928081352596093,0.0910074667996861,0.8146188492954932,-0.29039624921319734,-0.3020392031521149,-0.3760769540465489,0.8382920578337423,-0.5558935324878735,-1.0824743708155518,-1.8352270835675413,1.7002825337398126,-0.17394595046621603,-1.470625700526968,-0.5949452553638663,-0.005698616687326615,0.4179879465016548,0.44011266669333665,-0.933800165868115,0.602015209616153,1.6938100942995638,-1.1462128789499841,-1.4013259259570754,-0.9729191928725278,0.2972645375971989,23.57651013385079
0.46753439929877255,0.9864669785548505,-0.39661693544912463,-2.206095636423554,1.3084881064737208,0.7632775992899844,-1.152105398200306,0.39070946054160044,-0.5524538766685217,0.19272396193375718,0.3863726858899518,-0.5392055573637365,-0.4845175245246931,-0.7206336986159783,0.8721424864829509,-0.18955772070254573,0.07151408063779957,0.1704844496522728,-0.0911379504781888,0.06067273387105962,-0.18892201346556645,0.9349429473576171,0.5483203773254672,0.39275403211930826,1.1848156114865311,1.1575917387254104,-1.3972302031729,-0.008747380349362777,-1.7942378519972748,-1.7623496667457843,9.425463799666794
-0.6550991531816533,0.13457577647208577,0.46249874884673464,1.0802154135238864,1.2685689185555664,-0.6729665570852684,-1.1512401209419718,0.09262959795595224,-1.9527619279965518,-0.526672341257884,-0.2804274172775617,-1.8350662536297362,0.05723123701857056,-1.153198493669506,-0.5283201117089587,0.7444488479777334,-0.6434861594329597,-1.6993006405467799,-2.283130879113551,-2.2770874392667153,0.5464828722459871,-1.3737837485499822,-0.2130736412504106,-0.6114395281397123,1.6773751633082223,1.8925720641686499,-1.6023481844186545,0.8202681929972442,-1.481155532001097,1.3104635704792302,-267.6935259227547
-1.280270207802064,-0.563836378490302,-1.1916222462371684,0.5540104889579557,0.34726700556951773,-1.4082152737729587,0.8274848046759702,0.8211667431581452,-0.810886014388454,0.371134039290032,-0.4509114964099777,1.0200485188744324,2.0234532923226425,-0.5317286413531561,0.11470617690667716,0.8860825168505629,-1.096787963482982,-1.1326194283280533,0.643813904657863,2.381347332419099,-0.5648462187997206,-3.137484896502169,-0.7544045760128082,-1.4622107135007576,0.14963224320775237,2.7666494031761197,-1.3057747360589043,-0.6914444457311365,1.2701495634372015,-0.6335009006843594,-82.87106389212208
